139240	E6	0	0	0	0	0	0	43754.0
139211	E23	0	0	0	0	0	0	34458.0
139243	E9	0	0	0	0	0	0	43395.0
139276	F39	0	0	0	0	310.0	0	42853.0
139203	E16	0	0	0	0	0	0	30413.0
139428	I46	0	0	0	0	0	0	31533.0
139196	E1	0	0	0	0	0	0	29726.0
139274	F37	0	174.0	0	0	0	11.0	37989.0
139424	I42	0	0	0	0	0	0	36801.0
139198	E11	0	0	0	0	0	0	33676.0
139353	H21	802.0	0	0	0	0	0	39082.0
139403	I23	0	274.0	0	0	0	0	34438.0
139435	I9	0	0	0	0	0	0	43852.0
139367	H34	921.0	0	0	0	0	0	46763.0
139202	E15	0	0	0	0	0	0	45349.0
139237	E47	0	0	0	0	0	0	34264.0
139298	G15	959.0	0	0	0	0	0	51272.0
139378	H44	1424.0	0	0	0	0	0	57556.0
139266	F3	0	464.0	0	0	0	0	42460.0
139390	I11	0	0	0	0	0	0	43307.0
139272	F35	0	231.0	0	0	0	0	32708.0
139224	E35	0	0	0	0	0	0	27266.0
139412	I31	0	0	0	0	0	0	47730.0
139387	H9	1193.0	0	0	0	0	0	47711.0
139249	F14	0	0	0	0	0	0	19319.0
139267	F30	0	533.0	0	0	0	0	49511.0
139432	I6	0	0	0	0	525.0	0	40897.0
139396	I17	0	0	0	0	0	0	21417.0
139372	H39	806.0	0	0	0	0	0	29424.0
139270	F33	0	817.0	0	0	0	0	47345.0
139210	E22	0	0	0	0	0	0	36388.0
139429	I47	0	0	0	0	0	0	22949.0
139239	E5	0	0	0	0	0	0	36255.0
139399	I2	0	0	0	0	0	0	25292.0
139430	I48	0	0	0	0	0	0	32011.0
139362	H3	1759.0	0	0	0	0	0	50644.0
139414	I33	0	0	0	0	0	0	41005.0
139361	H29	1543.0	0	0	0	0	0	48250.0
139255	F2	0	0	1113.0	0	0	0	42575.0
139288	F6	0	791.0	0	0	0	0	34288.0
139393	I14	0	0	0	0	0	0	38825.0
139216	E28	0	0	0	0	0	0	19600.0
139382	H48	880.0	0	0	0	0	0	22828.0
139410	I3	0	0	0	0	0	0	31598.0
139250	F15	0	1218.0	0	0	0	0	40136.0
139423	I41	0	0	0	0	0	0	20329.0
139420	I39	0	0	0	0	0	0	19448.0
139354	H22	2082.0	0	0	0	0	0	45702.0
139197	E10	0	0	0	0	0	0	38127.0
139287	F5	0	725.0	0	0	0	0	42352.0
139347	H16	3287.0	0	0	0	0	0	55162.0
139371	H38	510.0	0	0	0	0	0	14839.0
139348	H17	2743.0	0	0	0	0	0	39726.0
139385	H7	4119.0	0	0	0	0	0	59917.0
139263	F27	0	0	2221.0	0	0	0	38413.0
139358	H26	2785.0	0	0	0	0	0	36216.0
139277	F4	0	0	0	0	0	0	3378.0
139261	F25	0	0	2570.0	0	0	0	41504.0
139356	H24	3175.0	0	0	0	0	0	38734.0
139342	H11	4248.0	0	0	0	0	0	44242.0
139383	H5	4106.0	0	0	0	0	0	42933.0
139254	F19	0	0	3592.0	0	0	0	41072.0
139366	H33	3741.0	0	0	0	0	0	33966.0
139258	F22	0	0	2638.0	0	0	0	27538.0
139341	H10	5927.0	0	0	0	0	0	48356.0
139344	H13	7414.0	0	0	0	0	0	62132.0
139343	H12	5773.0	0	0	0	0	0	40948.0
139355	H23	6545.0	0	0	0	0	0	39144.0
139318	G33	0	0	0	5747.0	0	0	33161.0
139384	H6	11524.0	0	0	0	0	0	53777.0
139380	H46	7773.0	0	0	0	0	0	31731.0
Sequence accession / SymPortal UID		20905-32-21137-21140	20930-32-20905-21640	20930-32-20905-35-20974-20922	20905/20930-32-35-20922	20930-32-20905-35	41	853-10613-854-8837
Average defining sequence proportions and [stdev]		0.818[0.025]-0.079[0.021]-0.062[0.017]-0.041[0.011]	0.444[0.026]-0.278[0.040]-0.221[0.020]-0.056[0.014]	0.401[0.010]-0.288[0.019]-0.234[0.005]-0.036[0.006]-0.024[0.005]-0.018[0.004]	0.525[0.438]/0.239[0.310]-0.169[0.106]-0.038[0.022]-0.029[0.000]	0.425[0.008]-0.316[0.046]-0.234[0.044]-0.025[0.006]	1.000[nan]	0.678[0.022]-0.175[0.018]-0.084[0.013]-0.062[0.003]
