139248	F13	0	0	0	0	0	0	0.9658503346827527
139201	E14	0	0	0	0	0	0	0.9656527383082483
139225	E36	0	0	0	0	0	0	0.9655382907880133
139260	F24	0	0.006140691799455888	0	0	0	0	0.9654359372975774
139401	I21	0	0	0	0	0	0	0.9653679653679653
139427	I45	0	0	0	0	0	0	0.9651406545847985
139316	G31	0.008475591494459419	0	0	0	0	0	0.9649146451033244
139234	E44	0	0	0	0	0	0	0.9646876359440903
139413	I32	0	0	0	0	0	0	0.9645832352802749
139395	I16	0	0	0	0	0	0	0.9642951171598112
139314	G3	0.005633633993587246	0	0	0	0	0	0.9641604986365407
139404	I24	0	0	0	0	0	0	0.9640333131912882
139322	G37	0.006323011017846699	0	0	0	0	0	0.9639588371982739
139400	I20	0	0	0	0	0	0	0.9639214712757814
139229	E4	0	0	0	0	0	0	0.9637193057486012
139419	I38	0	0	0	0	0	0	0.9635925151092516
139422	I40	0	0	0	0	0	0	0.9631741102835933
139221	E32	0	0	0	0	0	0	0.962994260765466
139392	I13	0	0	0	0	0	0	0.9629238988375026
139199	E12	0	0	0	0	0	0	0.962474722423595
139416	I35	0	0	0	0	0	0	0.9624197363974316
139241	E7	0	0	0	0	0	0	0.9622064291429377
139232	E42	0	0	0	0	0	0	0.9621652442613302
139433	I7	0	0	0	0	0	0	0.962140397082658
139281	F43	0	0	0	0	0	0	0.9620164179781396
139360	H28	0.016090141890012056	0	0	0	0	0	0.961977186311787
139215	E27	0	0	0	0	0	0	0.9618769080787091
139350	H19	0.01679204522820941	0	0	0	0	0	0.9616356922888355
139240	E6	0	0	0	0	0	0	0.961499582472641
139211	E23	0	0	0	0	0	0	0.9613592612225539
139243	E9	0	0	0	0	0	0	0.9612573099415205
139276	F39	0	0	0	0	0.006952543285188841	0	0.961088185161927
139203	E16	0	0	0	0	0	0	0.9610073624672165
139428	I46	0	0	0	0	0	0	0.9609910706122573
139196	E1	0	0	0	0	0	0	0.9608248755575668
139274	F37	0	0.004392719194163237	0	0	0	0.00027770063871146905	0.9590517785463634
139424	I42	0	0	0	0	0	0	0.9589837133550488
139198	E11	0	0	0	0	0	0	0.9589111307269569
139353	H21	0.019677601393625635	0	0	0	0	0	0.9589027651691734
139403	I23	0	0.007627637659373086	0	0	0	0	0.9586882690273371
139435	I9	0	0	0	0	0	0	0.9583670258102586
139367	H34	0.018874884721795267	0	0	0	0	0	0.9583563889742801
139202	E15	0	0	0	0	0	0	0.9578211464537659
139237	E47	0	0	0	0	0	0	0.9577905741600045
139298	G15	0.017891457248931923	0	0	0	0	0	0.9565493181097368
139378	H44	0.023646629026901362	0	0	0	0	0	0.955762205247426
139266	F3	0	0.010439399734515265	0	0	0	0	0.9552950705334444
139390	I11	0	0	0	0	0	0	0.9551610057344508
139272	F35	0	0.006739606126914661	0	0	0	0	0.9542815463165573
139224	E35	0	0	0	0	0	0	0.9539236609173285
139412	I31	0	0	0	0	0	0	0.9534939470214551
139387	H9	0.023832830573146613	0	0	0	0	0	0.9531334278922029
139249	F14	0	0	0	0	0	0	0.952942337098604
139267	F30	0	0.010254535660003464	0	0	0	0	0.9525559382034361
139432	I6	0	0	0	0	0.012222946544980445	0	0.9521558949525051
139396	I17	0	0	0	0	0	0	0.9519512845586274
139372	H39	0.02605800006466005	0	0	0	0	0	0.9512786524845624
139270	F33	0	0.016407928825336895	0	0	0	0	0.9508364629566405
139210	E22	0	0	0	0	0	0	0.950698889614631
139429	I47	0	0	0	0	0	0	0.9501117827274985
139239	E5	0	0	0	0	0	0	0.9495063248042322
139399	I2	0	0	0	0	0	0	0.9477628719178596
139430	I48	0	0	0	0	0	0	0.9460633644638846
139362	H3	0.03285578198255412	0	0	0	0	0	0.9459626053010068
139414	I33	0	0	0	0	0	0	0.945883601301008
139361	H29	0.030225861427256164	0	0	0	0	0	0.945170326549002
139255	F2	0	0	0.024638611560002657	0	0	0	0.9424877692426893
139288	F6	0	0.021696793482733078	0	0	0	0	0.9405052527635296
139393	I14	0	0	0	0	0	0	0.9384139414594059
139216	E28	0	0	0	0	0	0	0.9383827260975727
139382	H48	0.03615299289265026	0	0	0	0	0	0.9378415019925229
139410	I3	0	0	0	0	0	0	0.9376539363185851
139250	F15	0	0.028356575792144904	0	0	0	0	0.9344166880078224
139423	I41	0	0	0	0	0	0	0.9315828063422235
139420	I39	0	0	0	0	0	0	0.9314622347813593
139354	H22	0.04242399543565083	0	0	0	0	0	0.9312494905860298
139197	E10	0	0	0	0	0	0	0.9301310043668122
139287	F5	0	0.01585982105746724	0	0	0	0	0.9264760571391071
139347	H16	0.05469126969601171	0	0	0	0	0	0.9178216668607844
139371	H38	0.03148148148148148	0	0	0	0	0	0.9159876543209876
139348	H17	0.06278180861046898	0	0	0	0	0	0.9092490444256254
139385	H7	0.06242706233612706	0	0	0	0	0	0.9080947545505523
139263	F27	0	0	0.05236478521242986	0	0	0	0.9056679398311879
139358	H26	0.0689663711554653	0	0	0	0	0	0.8968352236144816
139277	F4	0	0	0	0	0	0	0.8943606036536934
139261	F25	0	0	0.05534975878704342	0	0	0	0.8938662991040661
139356	H24	0.07317522874461269	0	0	0	0	0	0.8927147433681347
139342	H11	0.08494131291115956	0	0	0	0	0	0.8846453780168363
139383	H5	0.08421354882375863	0	0	0	0	0	0.8805504850585557
139254	F19	0	0	0.07638977499893668	0	0	0	0.8734634851771511
139366	H33	0.09565817735501687	0	0	0	0	0	0.8685179502915005
139258	F22	0	0	0.08260011898425024	0	0	0	0.8622600745217146
139341	H10	0.10464151409756182	0	0	0	0	0	0.8537278649741353
139344	H13	0.10173584905660377	0	0	0	0	0	0.8525831903945111
139343	H12	0.11810073237592568	0	0	0	0	0	0.8376907655169593
139355	H23	0.1355521497804656	0	0	0	0	0	0.810703338580068
139318	G33	0	0	0	0.13844189631913664	0	0	0.7988292541915591
139384	H6	0.16599446877160637	0	0	0	0	0	0.7746168471998156
139380	H46	0.1825676437429538	0	0	0	0	0	0.7452790304396844
Sequence accession / SymPortal UID		20905-32-21137-21140	20930-32-20905-21640	20930-32-20905-35-20974-20922	20905/20930-32-35-20922	20930-32-20905-35	41	853-10613-854-8837
Average defining sequence proportions and [stdev]		0.818[0.025]-0.079[0.021]-0.062[0.017]-0.041[0.011]	0.444[0.026]-0.278[0.040]-0.221[0.020]-0.056[0.014]	0.401[0.010]-0.288[0.019]-0.234[0.005]-0.036[0.006]-0.024[0.005]-0.018[0.004]	0.525[0.438]/0.239[0.310]-0.169[0.106]-0.038[0.022]-0.029[0.000]	0.425[0.008]-0.316[0.046]-0.234[0.044]-0.025[0.006]	1.000[nan]	0.678[0.022]-0.175[0.018]-0.084[0.013]-0.062[0.003]
